week,date,operation_unit,process_stage,region,orders_processed,orders_delayed,defects_count,avg_processing_time,customer_complaints,cost_per_order
12,2021-03-19,Warehouse A,delivery,North,2,100,0,2.52,100,459.47
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,2.22,400,363.4
12,2021-03-19,Warehouse A,packaging,North,5,300,0,2.36,400,310.69
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.2,300,282.62
12,2021-03-19,Warehouse B,packaging,South,1,100,0,4.89,0,518.39
12,2021-03-19,Warehouse B,shipping,South,1,100,0,2.47,100,357.01
12,2021-03-19,Support Team,delivery,West,3,200,0,1.38,200,279.39
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.52,100,528.34
12,2021-03-19,Support Team,shipping,West,1,100,0,1.22,100,113.53
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.15,400,664.09
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,2.0,300,490.12
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.08,400,471.21
12,2021-03-19,Warehouse A,shipping,North,1,0,0,4.77,100,936.62
12,2021-03-19,Warehouse B,delivery,South,1,0,0,1.07,100,998.46
12,2021-03-19,Support Team,delivery,West,1,100,0,1.75,100,964.68
12,2021-03-19,Support Team,order_processing,West,2,200,0,3.53,100,136.73
12,2021-03-19,Support Team,packaging,West,1,0,0,4.79,100,235.85
12,2021-03-19,Warehouse A,delivery,North,7,400,0,1.04,300,335.1
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,1.91,600,483.27
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.21,400,313.27
12,2021-03-19,Warehouse A,shipping,North,1,100,0,2.25,100,117.5
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.5,100,217.8
12,2021-03-19,Support Team,order_processing,West,2,200,0,0.61,100,759.54
12,2021-03-19,Warehouse A,delivery,North,6,300,0,3.51,400,451.31
12,2021-03-19,Warehouse A,order_processing,North,7,200,0,0.94,400,414.78
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.68,500,392.22
12,2021-03-19,Warehouse A,shipping,North,3,200,0,3.43,200,306.29
12,2021-03-19,Warehouse B,shipping,South,1,100,0,4.24,100,854.75
12,2021-03-19,Support Team,delivery,West,4,400,0,1.76,300,279.73
12,2021-03-19,Warehouse A,delivery,North,6,500,0,1.3,200,556.36
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,2.03,500,542.21
12,2021-03-19,Warehouse A,packaging,North,2,200,0,2.69,200,559.99
12,2021-03-19,Warehouse A,shipping,North,2,0,0,3.62,200,479.13
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.62,100,595.19
12,2021-03-19,Support Team,shipping,West,1,0,0,3.48,100,592.37
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.6,700,354.56
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,2.65,800,539.82
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.1,100,106.62
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.53,100,210.11
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.05,0,592.57
12,2021-03-19,Warehouse B,packaging,South,1,100,0,1.14,0,970.44
12,2021-03-19,Support Team,order_processing,West,2,100,0,1.56,200,478.31
12,2021-03-19,Warehouse A,delivery,North,8,600,0,2.09,400,392.21
12,2021-03-19,Warehouse A,order_processing,North,10,500,0,2.65,800,515.31
12,2021-03-19,Warehouse A,shipping,North,3,200,0,2.33,200,684.59
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.51,100,684.49
12,2021-03-19,Support Team,delivery,West,1,100,0,4.26,100,105.09
12,2021-03-19,Support Team,packaging,West,1,0,0,2.6,100,121.01
12,2021-03-19,Warehouse A,delivery,North,7,700,0,2.64,500,441.36
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,1.87,600,538.25
12,2021-03-19,Warehouse A,packaging,North,3,100,0,3.19,300,340.16
12,2021-03-19,Warehouse A,shipping,North,1,0,0,2.65,100,990.28
12,2021-03-19,Warehouse B,shipping,South,1,100,0,2.71,0,717.65
12,2021-03-19,Support Team,delivery,West,2,200,0,2.82,100,291.57
12,2021-03-19,Support Team,order_processing,West,2,200,0,1.95,200,605.29
12,2021-03-19,Support Team,shipping,West,1,100,0,4.95,100,666.15
12,2021-03-19,Warehouse A,delivery,North,6,600,0,2.2,500,629.15
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,1.72,600,568.2
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.36,300,507.29
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.88,200,433.84
12,2021-03-19,Support Team,delivery,West,1,0,0,1.27,0,804.5
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.6,100,787.79
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.79,500,566.65
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.7,400,369.86
12,2021-03-19,Warehouse A,packaging,North,8,600,0,2.5,700,460.39
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.79,0,924.93
12,2021-03-19,Support Team,delivery,West,1,0,0,1.53,0,142.51
12,2021-03-19,Support Team,order_processing,West,2,100,0,1.63,200,536.73
12,2021-03-19,Warehouse A,delivery,North,5,500,0,2.49,300,522.56
12,2021-03-19,Warehouse A,order_processing,North,6,200,0,1.39,600,290.7
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.54,100,687.07
12,2021-03-19,Warehouse A,shipping,North,5,500,0,1.65,400,784.67
12,2021-03-19,Warehouse B,delivery,South,2,100,0,2.2,200,538.33
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,4.73,100,121.65
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.5,0,253.42
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.99,100,100.11
12,2021-03-19,Support Team,packaging,West,1,0,0,0.77,0,442.75
12,2021-03-19,Support Team,shipping,West,1,100,0,1.24,100,773.66
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.27,400,406.11
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.23,400,544.4
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.09,200,756.12
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.71,200,429.07
12,2021-03-19,Support Team,order_processing,West,2,200,0,0.59,200,657.25
12,2021-03-19,Warehouse A,delivery,North,7,600,0,1.88,600,774.96
12,2021-03-19,Warehouse A,order_processing,North,7,700,0,1.57,600,654.82
12,2021-03-19,Warehouse A,packaging,North,5,400,0,1.25,400,370.16
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.55,200,297.85
12,2021-03-19,Warehouse B,packaging,South,1,0,0,3.3,100,877.49
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.72,100,299.32
12,2021-03-19,Support Team,packaging,West,1,100,0,2.32,0,389.65
12,2021-03-19,Warehouse A,delivery,North,7,700,0,2.07,700,502.0
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.94,500,482.12
12,2021-03-19,Warehouse A,packaging,North,5,500,0,3.01,400,390.18
12,2021-03-19,Warehouse A,shipping,North,1,100,0,4.57,100,614.52
12,2021-03-19,Warehouse B,delivery,South,1,100,0,2.01,100,434.58
12,2021-03-19,Warehouse B,packaging,South,1,0,0,2.5,100,956.33
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.11,0,119.88
12,2021-03-19,Support Team,shipping,West,2,100,0,0.5,200,126.12
12,2021-03-19,Warehouse A,delivery,North,8,500,0,2.93,600,507.96
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,3.03,400,434.31
12,2021-03-19,Warehouse A,packaging,North,4,200,0,2.2,400,191.47
12,2021-03-19,Warehouse A,shipping,North,2,0,0,1.9,200,395.53
12,2021-03-19,Support Team,delivery,West,1,100,0,2.95,100,153.2
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.56,100,510.55
12,2021-03-19,Support Team,shipping,West,1,100,0,0.57,100,577.03
12,2021-03-19,Warehouse A,delivery,North,6,500,0,3.21,300,416.35
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,3.07,600,407.72
12,2021-03-19,Warehouse A,packaging,North,4,200,0,3.73,300,762.28
12,2021-03-19,Warehouse A,shipping,North,2,100,0,0.9,200,106.41
12,2021-03-19,Warehouse B,shipping,South,1,0,0,2.74,100,185.58
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.52,100,221.54
12,2021-03-19,Warehouse A,delivery,North,8,800,0,1.9,600,391.71
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.84,600,473.91
12,2021-03-19,Warehouse A,packaging,North,2,200,0,2.15,200,641.84
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.96,200,929.74
12,2021-03-19,Warehouse B,order_processing,South,2,100,0,2.69,100,250.3
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.52,100,424.19
12,2021-03-19,Support Team,order_processing,West,2,100,0,4.82,100,426.08
12,2021-03-19,Support Team,shipping,West,1,100,0,4.59,100,182.08
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.0,300,385.64
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,2.29,400,450.37
12,2021-03-19,Warehouse A,packaging,North,4,300,0,1.27,200,416.07
12,2021-03-19,Warehouse A,shipping,North,3,300,0,2.72,200,425.11
12,2021-03-19,Warehouse B,delivery,South,1,0,0,1.96,100,951.95
12,2021-03-19,Warehouse B,packaging,South,1,100,0,4.97,100,304.64
12,2021-03-19,Support Team,delivery,West,1,100,0,3.01,100,575.27
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.37,200,619.46
12,2021-03-19,Support Team,packaging,West,1,100,0,2.07,100,827.61
12,2021-03-19,Warehouse A,delivery,North,9,600,0,2.56,700,245.01
12,2021-03-19,Warehouse A,order_processing,North,6,300,0,1.25,500,348.55
12,2021-03-19,Warehouse A,packaging,North,3,300,0,3.11,300,647.45
12,2021-03-19,Warehouse B,delivery,South,1,100,0,2.49,100,620.79
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.41,100,975.56
12,2021-03-19,Support Team,delivery,West,2,200,0,1.07,100,555.52
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.78,100,185.88
12,2021-03-19,Support Team,shipping,West,3,300,0,2.44,0,518.93
12,2021-03-19,Warehouse A,delivery,North,2,100,0,3.17,100,236.46
12,2021-03-19,Warehouse A,order_processing,North,11,1000,0,2.04,900,511.17
12,2021-03-19,Warehouse A,packaging,North,1,0,0,4.89,0,119.64
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.24,200,642.92
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.95,100,382.79
12,2021-03-19,Support Team,delivery,West,1,100,0,0.73,0,476.6
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.07,100,446.05
12,2021-03-19,Warehouse A,delivery,North,4,400,0,3.29,100,430.39
12,2021-03-19,Warehouse A,order_processing,North,9,400,0,2.34,600,390.3
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.69,300,490.37
12,2021-03-19,Warehouse A,shipping,North,2,200,0,4.83,200,389.47
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,5.0,0,249.07
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.83,100,411.98
12,2021-03-19,Support Team,packaging,West,1,100,0,1.19,100,286.73
12,2021-03-19,Support Team,shipping,West,1,0,0,0.7,100,167.05
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.49,500,643.44
12,2021-03-19,Warehouse A,order_processing,North,12,1000,0,2.0,1000,406.32
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.38,200,165.66
12,2021-03-19,Support Team,delivery,West,2,200,0,2.11,200,136.64
12,2021-03-19,Support Team,order_processing,West,3,200,0,1.61,200,493.71
12,2021-03-19,Support Team,packaging,West,1,100,0,3.24,0,928.05
12,2021-03-19,Warehouse A,delivery,North,3,300,0,1.57,200,701.59
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.35,400,511.12
12,2021-03-19,Warehouse A,packaging,North,3,200,0,1.48,200,490.36
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.29,200,271.15
12,2021-03-19,Warehouse B,delivery,South,1,0,0,1.9,100,100.68
12,2021-03-19,Warehouse B,shipping,South,1,100,0,2.28,0,831.06
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.61,100,339.99
12,2021-03-19,Warehouse A,delivery,North,6,200,0,1.63,500,350.37
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,2.02,700,436.52
12,2021-03-19,Warehouse A,packaging,North,3,200,0,0.61,200,486.07
12,2021-03-19,Warehouse A,shipping,North,5,300,0,2.68,300,406.86
12,2021-03-19,Support Team,order_processing,West,2,100,0,0.76,200,688.08
12,2021-03-19,Support Team,shipping,West,1,100,0,4.98,100,911.9
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.43,500,423.86
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,1.68,600,558.1
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.8,100,320.87
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.93,100,484.71
12,2021-03-19,Support Team,delivery,West,1,100,0,0.72,0,732.39
12,2021-03-19,Support Team,order_processing,West,2,200,0,3.9,100,795.53
12,2021-03-19,Warehouse A,delivery,North,4,300,0,3.08,200,255.53
12,2021-03-19,Warehouse A,order_processing,North,10,900,0,2.19,900,697.13
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.84,200,313.27
12,2021-03-19,Warehouse A,shipping,North,3,300,0,0.9,200,522.69
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.37,100,879.82
12,2021-03-19,Support Team,delivery,West,1,100,0,1.12,0,163.66
12,2021-03-19,Warehouse A,delivery,North,3,200,0,1.66,300,514.5
12,2021-03-19,Warehouse A,order_processing,North,15,1100,0,1.92,1000,389.33
12,2021-03-19,Warehouse A,packaging,North,2,200,0,3.72,200,273.08
12,2021-03-19,Warehouse A,shipping,North,1,100,0,2.1,0,599.88
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.5,0,612.67
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.4,0,177.01
12,2021-03-19,Support Team,shipping,West,1,100,0,4.24,100,274.36
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.06,300,529.65
12,2021-03-19,Warehouse A,order_processing,North,8,800,0,2.64,600,526.41
12,2021-03-19,Warehouse A,packaging,North,5,400,0,1.99,300,550.56
12,2021-03-19,Warehouse A,shipping,North,2,200,0,4.0,200,134.51
12,2021-03-19,Support Team,delivery,West,1,0,0,0.85,0,430.28
12,2021-03-19,Support Team,packaging,West,1,100,0,0.53,0,296.72
12,2021-03-19,Warehouse A,delivery,North,3,200,0,3.93,200,418.83
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.23,1000,463.57
12,2021-03-19,Warehouse A,packaging,North,5,200,0,2.05,300,506.39
12,2021-03-19,Warehouse A,shipping,North,4,200,0,0.96,300,322.56
12,2021-03-19,Support Team,delivery,West,2,100,0,4.19,200,386.08
12,2021-03-19,Support Team,packaging,West,1,100,0,4.54,100,952.67
12,2021-03-19,Warehouse A,delivery,North,10,800,0,2.84,600,419.58
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.15,300,321.24
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.54,100,174.55
12,2021-03-19,Warehouse A,shipping,North,3,300,0,0.92,300,237.77
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.97,100,913.21
12,2021-03-19,Support Team,order_processing,West,1,0,0,1.83,100,134.16
12,2021-03-19,Warehouse A,delivery,North,7,600,0,3.16,400,316.13
12,2021-03-19,Warehouse A,order_processing,North,11,600,0,1.75,600,492.03
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.88,100,377.23
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.55,100,304.02
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.61,100,102.37
12,2021-03-19,Support Team,delivery,West,2,200,0,4.81,200,892.31
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.59,400,615.86
12,2021-03-19,Warehouse A,order_processing,North,4,400,0,3.0,300,461.78
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.85,500,374.85
12,2021-03-19,Warehouse A,shipping,North,4,300,0,4.41,400,454.38
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.51,100,779.25
12,2021-03-19,Support Team,delivery,West,1,100,0,3.34,0,939.17
12,2021-03-19,Support Team,order_processing,West,1,0,0,1.65,0,258.77
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.43,400,401.99
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,1.75,700,481.48
12,2021-03-19,Warehouse A,packaging,North,2,100,0,3.14,100,445.37
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.31,200,595.03
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.34,100,224.29
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.29,100,152.3
12,2021-03-19,Support Team,delivery,West,1,100,0,2.3,0,884.05
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.55,0,307.27
12,2021-03-19,Support Team,packaging,West,1,100,0,1.15,100,130.8
12,2021-03-19,Support Team,shipping,West,1,0,0,2.61,100,180.16
12,2021-03-19,Warehouse A,delivery,North,3,300,0,2.87,200,169.78
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,2.26,300,370.91
12,2021-03-19,Warehouse A,packaging,North,1,0,0,2.15,100,337.89
12,2021-03-19,Warehouse A,shipping,North,9,500,0,2.23,700,481.09
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.66,0,833.29
12,2021-03-19,Warehouse A,delivery,North,4,400,0,1.58,400,407.18
12,2021-03-19,Warehouse A,order_processing,North,9,500,0,1.57,900,397.69
12,2021-03-19,Warehouse A,packaging,North,3,200,0,1.33,100,432.74
12,2021-03-19,Warehouse A,shipping,North,6,400,0,2.84,600,473.54
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.36,100,100.3
12,2021-03-19,Support Team,delivery,West,2,100,0,3.19,200,747.28
12,2021-03-19,Support Team,shipping,West,1,100,0,2.24,100,117.31
12,2021-03-19,Warehouse A,delivery,North,5,400,0,1.11,400,561.61
12,2021-03-19,Warehouse A,order_processing,North,8,400,0,2.65,300,526.29
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.08,200,252.14
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.53,400,568.8
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.2,100,999.52
12,2021-03-19,Support Team,delivery,West,2,200,0,4.11,200,311.93
12,2021-03-19,Warehouse A,delivery,North,11,900,0,2.48,500,394.6
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,3.68,400,680.62
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.56,200,629.1
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.81,300,127.5
12,2021-03-19,Warehouse B,delivery,South,1,0,0,1.7,100,600.48
12,2021-03-19,Support Team,delivery,West,1,100,0,0.61,100,163.15
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.11,100,101.23
12,2021-03-19,Warehouse A,delivery,North,3,100,0,1.39,200,476.76
12,2021-03-19,Warehouse A,order_processing,North,9,600,0,1.3,700,436.71
12,2021-03-19,Warehouse A,packaging,North,4,200,0,2.45,200,471.46
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.98,400,308.07
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.81,100,934.58
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.66,0,992.75
12,2021-03-19,Warehouse A,delivery,North,5,400,0,1.42,300,230.3
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,3.32,600,423.76
12,2021-03-19,Warehouse A,packaging,North,6,400,0,2.16,300,353.47
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.29,200,265.56
12,2021-03-19,Support Team,delivery,West,1,100,0,4.49,100,214.47
12,2021-03-19,Support Team,packaging,West,1,0,0,2.04,100,968.79
12,2021-03-19,Warehouse A,delivery,North,9,600,0,1.89,400,491.45
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.58,500,640.04
12,2021-03-19,Warehouse A,packaging,North,3,300,0,4.06,100,428.0
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.7,200,505.58
12,2021-03-19,Support Team,delivery,West,3,100,0,2.14,100,325.59
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.55,100,133.42
12,2021-03-19,Support Team,packaging,West,2,200,0,0.99,200,271.46
12,2021-03-19,Warehouse A,delivery,North,6,400,0,1.71,200,571.19
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,2.52,400,487.83
12,2021-03-19,Warehouse A,packaging,North,1,100,0,4.84,100,719.63
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.96,100,504.62
12,2021-03-19,Support Team,shipping,West,3,300,0,4.83,100,306.79
12,2021-03-19,Warehouse A,delivery,North,9,600,0,2.59,500,357.04
12,2021-03-19,Warehouse A,order_processing,North,9,400,0,2.38,500,510.09
12,2021-03-19,Warehouse A,shipping,North,3,100,0,1.12,100,545.66
12,2021-03-19,Warehouse A,delivery,North,6,500,0,1.82,600,517.86
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,1.92,600,514.31
12,2021-03-19,Warehouse A,packaging,North,7,400,0,3.16,400,338.82
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.14,0,662.91
12,2021-03-19,Support Team,order_processing,West,3,300,0,2.34,200,280.07
12,2021-03-19,Warehouse A,delivery,North,9,700,0,1.82,800,380.33
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,2.28,600,627.63
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.1,0,702.92
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.32,200,670.5
12,2021-03-19,Warehouse B,packaging,South,1,100,0,3.45,100,183.11
12,2021-03-19,Support Team,delivery,West,1,0,0,3.36,100,708.33
